family,alignment,format_condition,task,pair_id,layer,relative_depth,c_v,c_a,c_v_zero,c_a_zero
llama,inst,matched_plain,reader,pair_994,13,0.8666666666666667,8.513166580303988e-05,0.00012387402623748045,0.0013947946175267845,0.00026045336977098543
llama,inst,matched_plain,reader,pair_997,13,0.8666666666666667,0.00045456188470271996,0.00011667355144151514,0.0015544853739113407,0.0001067514896293531
llama,inst,matched_plain,reader,pair_11,13,0.8666666666666667,0.0008311457125609323,2.0495444654322625e-05,0.0024101136762073594,0.00025280940487437675
llama,inst,matched_plain,reader,pair_12,13,0.8666666666666667,0.0006814671242008075,7.632030848370164e-05,0.00193374450842132,0.0001322045212477363
llama,inst,matched_plain,reader,pair_15,13,0.8666666666666667,0.0003309220849621042,5.0175552654074806e-05,0.0027776839371362883,0.0003671772875488699
llama,inst,matched_plain,reader,pair_18,13,0.8666666666666667,7.942426048312967e-05,0.00025652880575499637,0.002615383096234325,0.00011319518749353108
llama,inst,matched_plain,reader,pair_19,13,0.8666666666666667,0.00019556939389442363,0.00018258293578998774,0.0013408217258792376,0.00020001034803573958
llama,inst,matched_plain,reader,pair_22,13,0.8666666666666667,0.00041191873263812795,0.00014925268825738414,0.003853093308590516,7.878140495520825e-05
llama,inst,matched_plain,reader,pair_24,13,0.8666666666666667,5.80195452641874e-05,0.00016669302012228826,0.002065773285703898,0.00020472887432099185
llama,inst,matched_plain,reader,pair_38,13,0.8666666666666667,5.763128472224821e-06,3.4683154912507064e-05,0.0016709833396006957,0.00021951924596841366
llama,inst,matched_plain,reader,pair_42,13,0.8666666666666667,0.00039305497288832925,0.00017103778653915214,0.0014487168570491704,0.00015005726609107484
llama,inst,matched_plain,reader,pair_43,13,0.8666666666666667,0.0007701386428529133,8.04261775577686e-05,0.0012362804208976286,7.863586273693102e-06
llama,inst,matched_plain,reader,pair_46,13,0.8666666666666667,5.436341567843783e-05,0.0002665173592246717,0.0020416540437606656,0.0002054976834209299
llama,inst,matched_plain,reader,pair_50,13,0.8666666666666667,0.00018006831693284653,0.0002096607132733297,0.0025724590580269435,4.764429274661808e-05
llama,inst,matched_plain,reader,pair_51,13,0.8666666666666667,0.0001923288373788523,7.0719093248072795e-06,0.0040748302064193,0.00010207877219059469
llama,inst,matched_plain,reader,pair_57,13,0.8666666666666667,0.00015748162711748392,2.591777474947321e-05,0.0031419576491984458,0.0002893109080712719
llama,inst,matched_plain,reader,pair_61,13,0.8666666666666667,0.0003050452030946005,0.00014237100502345612,0.002337695393586081,0.00028607929132462573
llama,inst,matched_plain,reader,pair_68,13,0.8666666666666667,0.0002504255707549419,5.690413938275185e-06,0.0028892197306076284,0.0002919506412180084
llama,inst,matched_plain,reader,pair_74,13,0.8666666666666667,1.5573090044185278e-06,2.991308518218716e-06,0.003132685106084665,0.0002293272873075125
llama,inst,matched_plain,reader,pair_75,13,0.8666666666666667,0.0003973564799473195,0.00015131919950128747,0.0023677622125131137,0.0003373467733824853
llama,inst,matched_plain,reader,pair_83,13,0.8666666666666667,8.939371468219548e-05,2.139802664036239e-05,0.0001667838759384921,0.00036691350874917816
llama,inst,matched_plain,reader,pair_89,13,0.8666666666666667,5.077083534921201e-05,0.00025919258488382724,0.0026661479079965744,0.0001241178039075308
llama,inst,matched_plain,reader,pair_92,13,0.8666666666666667,3.283302040912872e-06,0.00010759813814420482,0.001376594695566169,0.00012192265653965251
llama,inst,matched_plain,reader,pair_93,13,0.8666666666666667,0.0010466271926725668,1.3758013194475893e-05,0.0013531127958312794,0.0004288050872744975
llama,inst,matched_plain,reader,pair_94,13,0.8666666666666667,0.00034833910521570033,4.638420734259796e-05,0.002652942536096603,0.00016098893894422872
llama,inst,matched_plain,reader,pair_100,13,0.8666666666666667,0.0012996082633431882,0.000145771488181623,0.0032166944086204907,3.2630549651635476e-05
llama,inst,matched_plain,reader,pair_104,13,0.8666666666666667,1.984252502307271e-05,0.00012817760611216755,0.0012436909148760833,0.00014156386252750508
llama,inst,matched_plain,reader,pair_113,13,0.8666666666666667,9.439829866320082e-05,9.934444436776602e-05,0.0010658423598952638,3.239471658922355e-06
llama,inst,matched_plain,reader,pair_114,13,0.8666666666666667,0.00020434562558513392,0.00010521240787397801,0.0035262164036939936,0.0001326908438317176
llama,inst,matched_plain,reader,pair_116,13,0.8666666666666667,0.0004423625898599681,0.00026793050618767467,0.002893185978209978,0.0002261985562679314
llama,inst,matched_plain,reader,pair_117,13,0.8666666666666667,0.001474996038075993,4.1757320872193304e-06,0.0017857524949498327,5.4226564738080185e-05
llama,inst,matched_plain,reader,pair_124,13,0.8666666666666667,0.00027604310762718853,8.881713898833965e-05,0.0025181296928975527,8.389770585282008e-05
llama,inst,matched_plain,reader,pair_126,13,0.8666666666666667,0.0007874100276836771,0.00015006751933110962,0.002173761353498449,0.0001074685268678266
llama,inst,matched_plain,reader,pair_142,13,0.8666666666666667,0.00012106825089652773,0.0003201879670919894,0.002126113093944504,7.352113974334884e-05
llama,inst,matched_plain,reader,pair_149,13,0.8666666666666667,0.00010255982371365491,1.2846606631811142e-06,0.003253245234581925,1.7875158345503905e-05
llama,inst,matched_plain,reader,pair_153,13,0.8666666666666667,0.0007201559878726727,1.0761706225714818e-05,0.0013235365559047807,0.00015289730548406766
llama,inst,matched_plain,reader,pair_154,13,0.8666666666666667,0.00017304151248076494,7.89818314403945e-05,0.0019047324182519532,0.0005274825034895514
llama,inst,matched_plain,reader,pair_163,13,0.8666666666666667,0.00015433623837068922,5.669119579554405e-05,0.0019163708608731511,3.419002787552472e-06
llama,inst,matched_plain,reader,pair_167,13,0.8666666666666667,0.0001902092180170456,8.69563983210142e-05,0.0037121211533204246,4.409630022816913e-05
llama,inst,matched_plain,reader,pair_175,13,0.8666666666666667,0.0002207833815894844,4.9559013481470515e-05,0.00271479987351686,0.00016614665155678665
llama,inst,matched_plain,reader,pair_176,13,0.8666666666666667,0.0001442286801909276,0.0001973637432284292,0.002267998660762771,0.0007051651843923423
llama,inst,matched_plain,reader,pair_177,13,0.8666666666666667,5.926644518705615e-05,0.00022822324860261034,0.004098049878325405,0.0004399391769913663
llama,inst,matched_plain,reader,pair_178,13,0.8666666666666667,0.0009921398910739399,4.215258553053047e-05,0.0017552400375633326,0.0004152335912692706
llama,inst,matched_plain,reader,pair_179,13,0.8666666666666667,1.7902617844178792e-05,1.1684146270063422e-05,0.0013650196920629298,0.00048567546373234904
llama,inst,matched_plain,reader,pair_182,13,0.8666666666666667,4.853442811647568e-05,5.8981864315299504e-05,0.001390485640351713,5.8461871851989144e-05
llama,inst,matched_plain,reader,pair_188,13,0.8666666666666667,0.00028937769290315885,0.00033870560519311255,0.0015593633752866154,7.839994717784293e-05
llama,inst,matched_plain,reader,pair_195,13,0.8666666666666667,0.0002735079738496182,1.0902455024108804e-05,0.0026658989496404217,0.00010636374292882778
llama,inst,matched_plain,reader,pair_203,13,0.8666666666666667,0.0005304754084667351,9.516791092245569e-05,0.0027398410667967,1.3799555806492947e-05
llama,inst,matched_plain,reader,pair_222,13,0.8666666666666667,1.0694809126299276e-05,0.00047364496610580176,0.002955292116618935,4.5813877531664104e-05
llama,inst,matched_plain,reader,pair_223,13,0.8666666666666667,0.0004018625108050955,1.604656648535041e-05,0.0019473785147230416,0.00029534508486950273
llama,inst,matched_plain,reader,pair_236,13,0.8666666666666667,0.0009891167197189077,0.000289828074909515,0.0031810276930652748,0.00048361500940874436
llama,inst,matched_plain,reader,pair_245,13,0.8666666666666667,0.0009180178118262106,0.0002822308123047179,0.0010447146189438428,1.878023493073755e-05
llama,inst,matched_plain,reader,pair_248,13,0.8666666666666667,0.0006299844660517806,0.00017664172004483447,0.0018444326322084592,0.00023704934684243284
llama,inst,matched_plain,reader,pair_257,13,0.8666666666666667,5.889314009621671e-05,3.824608735580881e-05,0.003091657856322705,0.0005108963186604143
llama,inst,matched_plain,reader,pair_263,13,0.8666666666666667,0.00017642712274401617,0.00012717205431922451,0.0018998004712562633,0.00037812198138809094
llama,inst,matched_plain,reader,pair_264,13,0.8666666666666667,0.0011789078553370302,6.0075375980517265e-06,0.0011136505080253656,0.000198339129758196
llama,inst,matched_plain,reader,pair_268,13,0.8666666666666667,0.0003223913104086762,4.409670930627385e-06,0.0027282220608624286,0.0003404956440178353
llama,inst,matched_plain,reader,pair_271,13,0.8666666666666667,0.00032826091377557987,4.6379868523516166e-06,0.0021834303688743617,0.00012736311995809046
llama,inst,matched_plain,reader,pair_272,13,0.8666666666666667,0.0002500271574161772,0.00010236394377916014,0.001684759700950167,9.808635269781263e-05
llama,inst,matched_plain,reader,pair_278,13,0.8666666666666667,0.00027587696437869624,0.0004070145466510411,0.0020315484845552234,0.000164793287630971
llama,inst,matched_plain,reader,pair_284,13,0.8666666666666667,0.00011987782272981917,0.00023516643021359585,0.001057151995541794,0.00011001170412860972
llama,inst,matched_plain,reader,pair_285,13,0.8666666666666667,0.00041437501590380066,0.0003945779756904244,0.0007709342037891531,3.876341439745801e-05
llama,inst,matched_plain,reader,pair_287,13,0.8666666666666667,7.788504289063525e-05,2.0070334698196746e-05,0.0027542384624803518,1.7336676550350205e-05
llama,inst,matched_plain,reader,pair_304,13,0.8666666666666667,0.0014842379318329435,0.00011554722464079958,0.004443391165609434,4.8606359600356086e-05
llama,inst,matched_plain,reader,pair_320,13,0.8666666666666667,3.852846422258693e-05,0.0001310622593910793,0.0038710380085724694,0.00013590024280318858
llama,inst,matched_plain,reader,pair_324,13,0.8666666666666667,0.00018999481681358787,0.0002225316930237753,0.0024313784048937137,0.000114580469372072
llama,inst,matched_plain,reader,pair_329,13,0.8666666666666667,0.00023031758875902142,3.739107821143506e-05,0.0017086392539962247,0.0001264976398953621
llama,inst,matched_plain,reader,pair_335,13,0.8666666666666667,0.0004517882815378016,0.00030395659835225075,0.0036456678083851557,0.00017786028747579508
llama,inst,matched_plain,reader,pair_336,13,0.8666666666666667,0.0004214812725518158,0.0005070795856987331,0.0019813185257087085,4.250528925453523e-05
llama,inst,matched_plain,reader,pair_338,13,0.8666666666666667,0.0002033551283009416,0.00014670948033312925,0.0030183940970527345,0.00045243268598404995
llama,inst,matched_plain,reader,pair_340,13,0.8666666666666667,0.0004278012870360115,0.0001736202630073791,0.002343312954547372,0.0002732775133562626
llama,inst,matched_plain,reader,pair_341,13,0.8666666666666667,0.0011255859817289604,0.00012122292937100099,0.0016802685022163644,0.00012256594256410125
llama,inst,matched_plain,reader,pair_349,13,0.8666666666666667,1.3913897545236864e-06,8.646351247776352e-05,0.0025368171143771434,4.4414562268002555e-06
llama,inst,matched_plain,reader,pair_353,13,0.8666666666666667,1.919354678125984e-05,0.00017982148439532608,0.0015808911196764086,0.00013598215299559513
llama,inst,matched_plain,reader,pair_354,13,0.8666666666666667,0.0016236252457542122,0.00016324442320669874,0.0033136816196668306,3.413275216423983e-05
llama,inst,matched_plain,reader,pair_356,13,0.8666666666666667,5.738840755054042e-05,0.0004140608702387638,0.002892064310888287,0.00024333202727344627
llama,inst,matched_plain,reader,pair_360,13,0.8666666666666667,0.0005221125829084627,5.625783767015946e-05,0.0026357089323445493,7.521937403254242e-05
llama,inst,matched_plain,reader,pair_367,13,0.8666666666666667,0.00022398795148603767,8.91596681116269e-05,0.0014496741287359782,0.0002140474680238924
llama,inst,matched_plain,reader,pair_368,13,0.8666666666666667,0.0018094119578897505,1.8230318620915398e-05,0.0012567824394471572,7.657107421188414e-05
llama,inst,matched_plain,reader,pair_369,13,0.8666666666666667,0.0004704080479571715,1.1040292290154241e-05,0.0015760355058258568,8.356702526413073e-05
llama,inst,matched_plain,reader,pair_375,13,0.8666666666666667,0.00010148878302018716,2.813568674042699e-05,0.000982200186819604,0.00022983404507925798
llama,inst,matched_plain,reader,pair_383,13,0.8666666666666667,0.00032325847231984284,0.0002530173330823615,0.002348214669721571,0.00032389959750922515
llama,inst,matched_plain,reader,pair_390,13,0.8666666666666667,0.0004942400749889941,0.00017994848738300817,0.001566190141183199,0.00017876766041879932
llama,inst,matched_plain,reader,pair_393,13,0.8666666666666667,6.203412295846533e-06,7.031874256657744e-05,0.0031046377393009195,7.931089616786124e-05
llama,inst,matched_plain,reader,pair_395,13,0.8666666666666667,2.4420501534727634e-05,0.00028581702996532954,0.002938647645957637,0.0002577642114189871
llama,inst,matched_plain,reader,pair_396,13,0.8666666666666667,0.0005180667768547309,0.00022573789509205966,0.0037162669048722563,1.5860617067708915e-05
llama,inst,matched_plain,reader,pair_399,13,0.8666666666666667,7.397054288471594e-05,0.00013223146234242478,0.0018323042255028454,0.0002288052671195473
llama,inst,matched_plain,reader,pair_407,13,0.8666666666666667,0.0005645161237701757,3.7337479431798215e-05,0.0035352584008707666,0.00013614789690574725
llama,inst,matched_plain,reader,pair_409,13,0.8666666666666667,0.00026451916901226724,0.00016394959552457067,0.002267017950801531,0.00024835574757631207
llama,inst,matched_plain,reader,pair_412,13,0.8666666666666667,6.887375349151625e-05,0.00033705786379645275,0.0033281231030430902,0.0003085700649743117
llama,inst,matched_plain,reader,pair_416,13,0.8666666666666667,0.00019179545806213838,0.00038476515025642755,0.001795098871428813,0.0004944627978114013
llama,inst,matched_plain,reader,pair_417,13,0.8666666666666667,0.0006169010582661727,8.55383450559799e-05,0.004301329715834967,0.00012264504958903188
llama,inst,matched_plain,reader,pair_426,13,0.8666666666666667,0.0002901644932338243,0.00030728039903671345,0.0021117199666278452,4.981359847189282e-05
llama,inst,matched_plain,reader,pair_431,13,0.8666666666666667,0.00034478990145458965,0.00023287056179910337,0.0027104947053366857,0.00029545671028152753
llama,inst,matched_plain,reader,pair_433,13,0.8666666666666667,3.120761340369427e-05,1.0328004965032278e-05,0.0019734637293806756,0.00031958078819993574
llama,inst,matched_plain,reader,pair_434,13,0.8666666666666667,0.0006070874827974748,0.0001643608357202453,0.0021055497004871526,0.0007015511677055386
llama,inst,matched_plain,reader,pair_443,13,0.8666666666666667,2.3305932367989612e-05,0.0001247271063986588,0.0012731853405751892,7.033836456837861e-05
llama,inst,matched_plain,reader,pair_444,13,0.8666666666666667,0.0014260392690808033,8.807505834074192e-05,0.0006025884035354423,0.0003348852126485724
llama,inst,matched_plain,reader,pair_446,13,0.8666666666666667,6.231272585299763e-05,0.00013915616112925022,0.0007082654873062921,0.00016753182391848753
llama,inst,matched_plain,reader,pair_447,13,0.8666666666666667,2.8014106765894553e-05,6.065084479089933e-06,0.0019408076246367756,8.121587840026478e-05
llama,inst,matched_plain,reader,pair_456,13,0.8666666666666667,0.00010162321751661096,2.013892434860054e-05,0.0027886199880331475,3.50587935589175e-05
llama,inst,matched_plain,reader,pair_457,13,0.8666666666666667,0.00018233161094993733,0.00046135759381904506,0.0022705640478584144,0.000116166178969479
llama,inst,matched_plain,reader,pair_467,13,0.8666666666666667,0.0008923767312882802,4.8510503066090394e-05,0.002183922392108073,5.034384366897626e-05
llama,inst,matched_plain,reader,pair_470,13,0.8666666666666667,0.00012285174906434548,5.202393385417281e-05,0.003255382490920944,0.0001995656028679349
llama,inst,matched_plain,reader,pair_473,13,0.8666666666666667,0.001239086148448365,3.077677001517287e-05,0.002063579319360187,0.0001763937449146269
llama,inst,matched_plain,reader,pair_483,13,0.8666666666666667,5.1842613322250486e-05,4.808974020864554e-05,0.00271963553834631,5.948160717661466e-05
llama,inst,matched_plain,reader,pair_487,13,0.8666666666666667,0.0002483705964939631,0.00025668691630276186,0.003377384432001307,0.0001002796912574766
llama,inst,matched_plain,reader,pair_497,13,0.8666666666666667,0.0014284120914602738,4.463751044792019e-05,0.0025200919172467806,0.00011297875117310952
llama,inst,matched_plain,reader,pair_507,13,0.8666666666666667,0.00025830203492382964,4.929336031356257e-05,0.002206145388752745,0.00019530154508817787
llama,inst,matched_plain,reader,pair_512,13,0.8666666666666667,1.0574409272656737e-05,0.0001266799565042831,0.001168578242443985,0.0002312618436945968
llama,inst,matched_plain,reader,pair_516,13,0.8666666666666667,0.0013924189118474928,4.70282648370457e-05,0.0026438453467534373,9.469897399672078e-05
llama,inst,matched_plain,reader,pair_518,13,0.8666666666666667,0.00011021093054797149,2.245929774691291e-05,0.0027948704444966666,0.000317832138648555
llama,inst,matched_plain,reader,pair_525,13,0.8666666666666667,0.0004100132136182211,0.0001293306546372719,0.0008138114131410745,0.0004967531175079642
llama,inst,matched_plain,reader,pair_531,13,0.8666666666666667,0.0014231295104769615,0.00019521418659262935,0.0017163274826481612,2.547215663817326e-05
llama,inst,matched_plain,reader,pair_533,13,0.8666666666666667,0.00013903041043583642,8.521548356732467e-06,0.002134644858160506,0.00042268912772236433
llama,inst,matched_plain,reader,pair_537,13,0.8666666666666667,0.0006280104181879409,0.00019086518595035074,0.0008498180271949707,0.00033387773329707215
llama,inst,matched_plain,reader,pair_538,13,0.8666666666666667,9.014888929392839e-05,1.4536753195848462e-05,0.0018146033210060253,0.00030802785749806105
llama,inst,matched_plain,reader,pair_539,13,0.8666666666666667,0.000473161883504325,0.00027005968659743473,0.0017079434161910712,5.369602118054928e-05
llama,inst,matched_plain,reader,pair_545,13,0.8666666666666667,0.0002970493257592466,0.00028597748862146943,0.0013011460821639176,0.0001654573246208102
llama,inst,matched_plain,reader,pair_551,13,0.8666666666666667,0.00011515133580797254,7.340058708393826e-06,0.00036510573322701134,2.9362954307110556e-05
llama,inst,matched_plain,reader,pair_558,13,0.8666666666666667,0.0006581187678502687,0.00021988683608675785,0.0014143875066157108,0.00014834909531913354
llama,inst,matched_plain,reader,pair_568,13,0.8666666666666667,0.0001170648631605431,2.4383324461751954e-05,0.0011311957504522852,0.0003393721227284985
llama,inst,matched_plain,reader,pair_569,13,0.8666666666666667,0.0017414462629190552,0.00020701211763896055,0.002697757217887009,0.00010498969421401938
llama,inst,matched_plain,reader,pair_572,13,0.8666666666666667,0.00011387758006176085,4.537136299553879e-06,0.0011245046917318646,0.00018468669004789717
llama,inst,matched_plain,reader,pair_582,13,0.8666666666666667,0.00037476459206864376,0.00012971086294122358,0.0027862484753500283,0.00020868084486558303
llama,inst,matched_plain,reader,pair_585,13,0.8666666666666667,0.0008300807039054448,0.00047631410076753866,0.0031773699602881678,0.00010342610681401965
llama,inst,matched_plain,reader,pair_591,13,0.8666666666666667,1.2114201698665283e-05,0.00029138842442577584,0.0027869139518070796,5.458301854588399e-05
llama,inst,matched_plain,reader,pair_593,13,0.8666666666666667,0.0001164091182177529,0.00024680951655930983,0.00273735832558053,3.1256011360447644e-05
llama,inst,matched_plain,reader,pair_597,13,0.8666666666666667,0.00030992467356405484,0.00034073741234497135,0.002155376570396328,6.197916417782778e-05
llama,inst,matched_plain,reader,pair_598,13,0.8666666666666667,8.296546966146678e-05,0.00022052224448199098,0.002706488456059475,0.00026239591910481863
llama,inst,matched_plain,reader,pair_602,13,0.8666666666666667,0.0002237205287451971,6.366103463228967e-05,0.0019784108217359986,0.00011049702648691095
llama,inst,matched_plain,reader,pair_605,13,0.8666666666666667,0.00014855546432368527,0.000255578221833197,0.0032258821925541525,0.0003128733203476841
llama,inst,matched_plain,reader,pair_611,13,0.8666666666666667,0.0011249352583604377,0.00011080588818845882,0.002486919485569672,0.00024641882060194575
llama,inst,matched_plain,reader,pair_615,13,0.8666666666666667,0.00033794859152536105,0.0001685834971620892,0.0025763710482076263,0.0003236538547373158
llama,inst,matched_plain,reader,pair_618,13,0.8666666666666667,0.0003421713526687853,7.632300598103825e-05,0.002078456964008879,0.00011199847376186511
llama,inst,matched_plain,reader,pair_620,13,0.8666666666666667,0.00022468231702710284,0.0001729256952556213,0.001742255577864782,6.304807138324264e-05
llama,inst,matched_plain,reader,pair_622,13,0.8666666666666667,0.000694409597485901,7.684753346914874e-05,0.0010237444851179944,0.00024905454576540365
llama,inst,matched_plain,reader,pair_625,13,0.8666666666666667,0.0021920764206422305,4.812180073621164e-05,0.0022785784912002782,0.0001046649854119508
llama,inst,matched_plain,reader,pair_630,13,0.8666666666666667,2.3184157662115012e-05,0.00012859990603342197,0.0013812684175205092,9.490099824294163e-05
llama,inst,matched_plain,reader,pair_633,13,0.8666666666666667,0.00040399119029022046,2.2432047108722486e-05,0.001620651779106197,0.00016910560951011178
llama,inst,matched_plain,reader,pair_634,13,0.8666666666666667,0.00048364565164149553,5.133739203699861e-05,0.0019190679590623816,0.0005383594663301849
llama,inst,matched_plain,reader,pair_638,13,0.8666666666666667,6.065127294441197e-05,0.00019947367575490205,0.0017550761034144102,0.00012091385836754398
llama,inst,matched_plain,reader,pair_653,13,0.8666666666666667,7.605545995925667e-05,2.0908517564421913e-05,0.002982655767381104,0.0003334006888691121
llama,inst,matched_plain,reader,pair_665,13,0.8666666666666667,0.0005721650322776384,7.873679495418173e-05,0.0022834412864121134,0.000240325126112495
llama,inst,matched_plain,reader,pair_666,13,0.8666666666666667,0.0001710240802781371,0.0001203469345920638,0.0008436784112602069,4.583587627760011e-05
llama,inst,matched_plain,reader,pair_667,13,0.8666666666666667,0.00014597045239828077,9.413767191901456e-05,0.0033973348452267516,0.00025368774338296873
llama,inst,matched_plain,reader,pair_669,13,0.8666666666666667,0.00017818751837417324,2.503863899949721e-05,0.002733197888289851,5.1417734058922804e-05
llama,inst,matched_plain,reader,pair_673,13,0.8666666666666667,0.0003540729297828449,6.420458259359663e-05,0.0028957707800376653,0.00015725615267037085
llama,inst,matched_plain,reader,pair_675,13,0.8666666666666667,0.000698539103192175,6.017843759309471e-06,0.0023891390805257373,0.00017676852168069246
llama,inst,matched_plain,reader,pair_680,13,0.8666666666666667,0.0009364244633216501,3.388609426835387e-05,0.001663382824916404,0.0005451435947536609
llama,inst,matched_plain,reader,pair_682,13,0.8666666666666667,5.941166011780297e-05,0.00010371512493723145,0.002577959029955501,0.000293014810632819
llama,inst,matched_plain,reader,pair_684,13,0.8666666666666667,0.0007828430895324701,0.00011187201509699207,0.0021900235370475585,0.00025582715896188546
llama,inst,matched_plain,reader,pair_693,13,0.8666666666666667,0.00020860403307132458,0.00016466596126463173,0.0005604989850898079,0.00022159677714927994
llama,inst,matched_plain,reader,pair_694,13,0.8666666666666667,0.0007188344586248618,6.23213708630388e-05,0.0027047108708808665,4.299791115691676e-05
llama,inst,matched_plain,reader,pair_710,13,0.8666666666666667,9.6292622481009e-05,8.128799246964746e-05,0.0033676767705950184,0.00013452160797466917
llama,inst,matched_plain,reader,pair_715,13,0.8666666666666667,0.00042265797471952027,7.797962775146772e-05,0.001332775450721968,9.971964900490349e-05
llama,inst,matched_plain,reader,pair_730,13,0.8666666666666667,2.3509950010769387e-05,6.024041033914074e-05,0.0010919321654396796,3.780319894097772e-05
llama,inst,matched_plain,reader,pair_736,13,0.8666666666666667,0.0007202330895115239,2.9931783179115712e-05,0.0024116551040691547,0.00013994631133851243
llama,inst,matched_plain,reader,pair_743,13,0.8666666666666667,0.0004074400287992219,0.00016260159517322847,0.0009036412696010743,4.3399862912352205e-05
llama,inst,matched_plain,reader,pair_751,13,0.8666666666666667,0.0010904372104203475,1.6979526874294493e-05,0.0027312905458982684,0.0002823469700281578
llama,inst,matched_plain,reader,pair_754,13,0.8666666666666667,0.0018407075537645312,6.49567302728471e-05,0.0013224882849973696,0.00033866471182442126
llama,inst,matched_plain,reader,pair_756,13,0.8666666666666667,0.0013264297203576803,0.00010756793033817047,0.001373898297603482,4.5555877894898344e-05
llama,inst,matched_plain,reader,pair_758,13,0.8666666666666667,6.31304855129855e-05,1.4096306767186206e-05,0.00201705093236626,5.8786183654291335e-05
llama,inst,matched_plain,reader,pair_781,13,0.8666666666666667,0.0005636258904466729,0.00016539228757128654,0.0038642190037565527,0.00021532296104265214
llama,inst,matched_plain,reader,pair_786,13,0.8666666666666667,0.0008172943357918072,4.974595248086189e-05,0.0019359622685604094,3.6302928840825643e-06
llama,inst,matched_plain,reader,pair_790,13,0.8666666666666667,4.666920910700867e-05,0.00023109024090572916,0.00197554619407736,0.0002574928393723752
llama,inst,matched_plain,reader,pair_793,13,0.8666666666666667,0.00010991445190988713,0.00019121419648993054,0.002214526337003697,0.00031895263179837485
llama,inst,matched_plain,reader,pair_808,13,0.8666666666666667,0.00041820563536187905,0.0002719451258990091,0.0021950558619057148,0.00010788670943284728
llama,inst,matched_plain,reader,pair_809,13,0.8666666666666667,3.886202336378375e-05,0.0001036292068068434,0.0028226481992614794,0.00047840786177921757
llama,inst,matched_plain,reader,pair_817,13,0.8666666666666667,0.0004514038788707708,0.00013841101106315534,0.002609129280228828,0.0002744602001412133
llama,inst,matched_plain,reader,pair_825,13,0.8666666666666667,0.00044799744872836555,0.00014812278416176383,0.0027135878344672903,4.426557207271031e-05
llama,inst,matched_plain,reader,pair_828,13,0.8666666666666667,0.0010090393812554055,0.00017798129474222435,0.0002187772035036062,0.00023538090271024714
llama,inst,matched_plain,reader,pair_832,13,0.8666666666666667,0.00010970742245763887,0.00020404730397416415,0.0011955105429564128,8.961446485589164e-05
llama,inst,matched_plain,reader,pair_833,13,0.8666666666666667,6.425040373869706e-05,0.00010494018021933726,0.003450221458838776,0.00022735782020166795
llama,inst,matched_plain,reader,pair_834,13,0.8666666666666667,0.0003339789660623538,0.0001484310194879157,0.002337037109350959,0.00037035893247328033
llama,inst,matched_plain,reader,pair_844,13,0.8666666666666667,0.00017718952577450153,9.775238667408814e-06,0.001741473184520892,4.6895263438706536e-05
llama,inst,matched_plain,reader,pair_858,13,0.8666666666666667,0.0008526571624836166,0.00020611323270802728,0.0020519211687046734,0.0005179750955193185
llama,inst,matched_plain,reader,pair_861,13,0.8666666666666667,0.0009289980658753194,0.0002824613207721427,0.004296969427215913,0.00019080868294363285
llama,inst,matched_plain,reader,pair_863,13,0.8666666666666667,0.000151897544230728,0.00014893713667518682,0.002707414914037365,0.00039531584046326174
llama,inst,matched_plain,reader,pair_870,13,0.8666666666666667,0.0005745225575095603,0.0002391218596642375,0.004416691607358025,0.00047771216494929547
llama,inst,matched_plain,reader,pair_873,13,0.8666666666666667,0.00043534143935008984,0.0001059940909717838,0.00218562224942076,0.00029537091511322444
llama,inst,matched_plain,reader,pair_876,13,0.8666666666666667,0.0008091993580965351,2.856772177395328e-05,0.0011078633046839315,0.00024060118190583069
llama,inst,matched_plain,reader,pair_881,13,0.8666666666666667,9.10484067881967e-05,3.358775781947543e-07,0.0025274637115808574,0.00011688190184866443
llama,inst,matched_plain,reader,pair_882,13,0.8666666666666667,0.00015894946957573097,0.00010106457310232742,0.002040528408043585,0.00016904338451073642
llama,inst,matched_plain,reader,pair_885,13,0.8666666666666667,0.00021884483166889623,0.00011381324883075195,0.002253880079308601,0.00011751064808240841
llama,inst,matched_plain,reader,pair_911,13,0.8666666666666667,0.0009603517688665519,8.254433901289104e-05,0.0010083262159756856,0.0001004050043462712
llama,inst,matched_plain,reader,pair_912,13,0.8666666666666667,0.0005608588496111011,0.00011830824875769252,0.004358543064044262,0.0002655806047160425
llama,inst,matched_plain,reader,pair_920,13,0.8666666666666667,0.00014426775573017636,0.000388237897217536,0.0019243654832248325,0.000328464029665021
llama,inst,matched_plain,reader,pair_921,13,0.8666666666666667,0.0003227745468690202,4.7307215628400456e-05,0.0030875276912496474,0.00038612084345412967
llama,inst,matched_plain,reader,pair_926,13,0.8666666666666667,2.8357075009033395e-05,0.0002854404403151989,0.003052188352317131,0.0004434878808892151
llama,inst,matched_plain,reader,pair_927,13,0.8666666666666667,5.88632445541748e-06,1.2171000971505919e-06,0.002749023355321789,4.87304195511129e-05
llama,inst,matched_plain,reader,pair_930,13,0.8666666666666667,1.2714560849502732e-05,6.0932905809885085e-05,0.0011030428470100162,0.0005442445542396257
llama,inst,matched_plain,reader,pair_933,13,0.8666666666666667,1.9671132987397755e-05,0.00010893678528667294,0.0037373081430844834,0.00028058120184315527
llama,inst,matched_plain,reader,pair_943,13,0.8666666666666667,4.454455465019436e-05,0.00017133560413196136,0.0017174254339913375,4.230291917650675e-06
