layer,alpha,pair_id,emotion,sign_V,sign_A,aligned_matched_shift_V,aligned_matched_shift_A,aligned_random_shift_V,aligned_random_shift_A,aligned_self_self_shift_V,aligned_self_self_shift_A,aligned_reader_reader_shift_V,aligned_reader_reader_shift_A,aligned_specificity_V,aligned_specificity_A,matched_shift_V,matched_shift_A,random_shift_V,random_shift_A,self_self_shift_V,self_self_shift_A,reader_reader_shift_V,reader_reader_shift_A,self_reader_shift_V,self_reader_shift_A,specificity_V,specificity_A
5,-1.0,P_amazement-d3-v2,amazement,1,1,0.0871860137292062,-0.00023487575740954725,-0.04391589484932723,-0.019144618950297065,0.11272877806848225,0.0029036400435202836,0.24859549187437668,0.13504958605040507,0.13110190857853343,0.018909743192887518,0.0871860137292062,-0.00023487575740954725,-0.04391589484932723,-0.019144618950297065,0.11272877806848225,0.0029036400435202836,0.24859549187437668,0.13504958605040507,0.28109002108333225,0.1490878247894427,0.13110190857853343,0.018909743192887518
5,-1.0,P_amazement-d3-v4,amazement,1,1,-0.002737906028499104,0.02339350384964245,0.0035803918639985,-0.004672450107548798,0.011113310952175937,0.025681332691506853,0.2819790487191618,0.15794780917014917,-0.006318297892497604,0.028065953957191248,-0.002737906028499104,0.02339350384964245,0.0035803918639985,-0.004672450107548798,0.011113310952175937,0.025681332691506853,0.2819790487191618,0.15794780917014917,0.3396224513908592,0.1880752595557138,-0.006318297892497604,0.028065953957191248
5,-1.0,P_admiration-d1-v1,admiration,1,1,0.013254902006892166,0.04405625650576894,0.02866017201119142,-0.011829379203640578,0.08876940975454861,0.09113103536863232,0.30880911487508556,0.18320575598367306,-0.015405270004299254,0.05588563570940952,0.013254902006892166,0.04405625650576894,0.02866017201119142,-0.011829379203640578,0.08876940975454861,0.09113103536863232,0.30880911487508556,0.18320575598367306,0.4088216851362185,0.24351868379017905,-0.015405270004299254,0.05588563570940952
5,-1.0,P_admiration-d1-v2,admiration,1,1,0.02369253517110348,0.03367139405705277,-0.030189059317360822,-0.0009985787935224977,0.0031003940015628118,0.032047908942889336,0.2589951077678001,0.12828798854429113,0.0538815944884643,0.03466997285057527,0.02369253517110348,0.03367139405705277,-0.030189059317360822,-0.0009985787935224977,0.0031003940015628118,0.032047908942889336,0.2589951077678001,0.12828798854429113,0.24986297076183828,0.13251688822682883,0.0538815944884643,0.03466997285057527
5,-1.0,P_admiration-d1-v3,admiration,1,1,0.035242991876152985,0.055257403194078236,0.06433431240501442,0.021698286465635874,0.08670529671676608,0.08058561686194388,0.4547597516407018,0.23284833687771123,-0.02909132052886143,0.03355911672844236,0.035242991876152985,0.055257403194078236,0.06433431240501442,0.021698286465635874,0.08670529671676608,0.08058561686194388,0.4547597516407018,0.23284833687771123,0.5578847778324847,0.2815720197695555,-0.02909132052886143,0.03355911672844236
5,-1.0,P_admiration-d2-v1,admiration,1,1,0.0196584857160369,-0.010119545595687285,0.07422803243405873,0.04119662461670259,0.006474706725794199,-0.011712528185721993,0.25801187086084854,0.11542391735231483,-0.05456954671802183,-0.05131617021238988,0.0196584857160369,-0.010119545595687285,0.07422803243405873,0.04119662461670259,0.006474706725794199,-0.011712528185721993,0.25801187086084854,0.11542391735231483,0.22958462111382172,0.1078187951453442,-0.05456954671802183,-0.05131617021238988
5,-1.0,P_admiration-d2-v2,admiration,1,1,0.09340026244197919,0.06870244592459507,0.013044941425818912,0.02602275097293738,0.08968154745809809,0.08200029309190171,0.6302678041410594,0.2948389785478214,0.08035532101616027,0.04267969495165769,0.09340026244197919,0.06870244592459507,0.013044941425818912,0.02602275097293738,0.08968154745809809,0.08200029309190171,0.6302678041410594,0.2948389785478214,0.5823641309093204,0.27722658269959366,0.08035532101616027,0.04267969495165769
5,-1.0,P_admiration-d2-v3,admiration,1,1,0.004724834055773286,0.004490370138543476,0.04308743252317626,0.011891054676728352,0.007262721746077894,0.0019476846751489418,0.23364305654275963,0.12013971540067736,-0.038362598467402975,-0.007400684538184876,0.004724834055773286,0.004490370138543476,0.04308743252317626,0.011891054676728352,0.007262721746077894,0.0019476846751489418,0.23364305654275963,0.12013971540067736,0.26254029869290285,0.12678610136495116,-0.038362598467402975,-0.007400684538184876
5,-1.0,P_vigilance-d1-v4,vigilance,1,1,0.1379264691281481,0.10716206676806195,0.05612225994834308,0.02713885020042639,0.15719249275752833,0.1273906033343284,0.348953986443969,0.22266246125166056,0.08180420917980502,0.08002321656763556,0.1379264691281481,0.10716206676806195,0.05612225994834308,0.02713885020042639,0.15719249275752833,0.1273906033343284,0.348953986443969,0.22266246125166056,0.3802092121495484,0.24873620983252476,0.08180420917980502,0.08002321656763556
5,-1.0,P_vigilance-d2-v3,vigilance,1,1,-0.024371530996671886,0.0037533814622374706,0.06853365931965971,0.04928948240783981,-0.026075071467076327,0.0087144387685818,0.140035891903183,0.08524150299513389,-0.0929051903163316,-0.04553610094560234,-0.024371530996671886,0.0037533814622374706,0.06853365931965971,0.04928948240783981,-0.026075071467076327,0.0087144387685818,0.140035891903183,0.08524150299513389,0.04084270373256382,0.053145913106469767,-0.0929051903163316,-0.04553610094560234
