r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,r2_cross_r_to_s_task_scaled,r2_cross_s_to_r_task_scaled,direct_transfer_score,direct_transfer_score_raw,direct_transfer_score_clipped,r2_pca_direct,r2_aligned_transfer,alignment_gain,rsa_correlation,geometry_pattern,is_held_out,layer,relative_depth,target
-0.642695884847948,-0.8468551549354426,-27.44091758883663,-17.692699561145258,-3.0816141198624365,-3.8786888559865558,-22.566808574990944,-22.566808574990944,0.0,0.20083563188015996,0.29671000609284826,0.0958743742126883,0.8870643242521027,Operational: Task-Divergent Geometry,True,17,0.6296296296296297,Valence_human
-1.4064910149435765,-1.7772044560699314,-32.05105071842369,-22.782503961613113,-5.148187250675737,-5.001980044126977,-27.4167773400184,-27.4167773400184,0.0,-0.03313799922755667,0.0747381554683233,0.10787615469587997,0.8870643242521027,Operational: Task-Divergent Geometry,True,17,0.6296296296296297,Arousal_human
-0.5509070899837716,-0.8670125707413769,-48.010380951531424,-10.964920079960963,-3.865870593464959,-3.8482546763062633,-29.487650515746193,-29.487650515746193,0.0,0.19445148484029995,0.30535143664752895,0.110899951807229,0.8747601350036145,Operational: Alignable Geometry,True,18,0.6666666666666666,Valence_human
-1.3804863363675026,-1.6916691838126061,-41.18068161385419,-15.61122741927677,-5.387825369203439,-5.881873416303989,-28.39595451656548,-28.39595451656548,0.0,-0.3067510054137672,0.04329921685585647,0.3500502222696237,0.8747601350036145,Operational: Task-Divergent Geometry,True,18,0.6666666666666666,Arousal_human
-0.5294138311752243,-0.8077821868762842,-18.40834737967489,-16.145206271008767,-2.4992801855726317,-3.0899997093699865,-17.276776825341827,-17.276776825341827,0.0,0.10641880273909099,0.2993851952706411,0.19296639253155012,0.8509324132768663,Operational: Task-Divergent Geometry,True,19,0.7037037037037037,Valence_human
-1.3476961474849474,-1.7797022637124935,-47.76010788686001,-25.06502353591701,-4.661553283839932,-6.528614487056457,-36.41256571138851,-36.41256571138851,0.0,-0.36981037909476555,0.06547301412614137,0.4352833932209069,0.8509324132768663,Operational: Task-Divergent Geometry,True,19,0.7037037037037037,Arousal_human
-0.7580394046295049,-0.7488903925870134,-13.862487439020901,-5.977982744248104,-3.4472034757870835,-3.397091964289624,-9.920235091634503,-9.920235091634503,0.0,0.11417719555429062,0.30620589542140797,0.19202869986711735,0.8311154819219413,Operational: Alignable Geometry,True,20,0.7407407407407407,Valence_human
-1.4857487181848268,-1.7423211510406835,-20.665885217792237,-23.767546501324347,-5.720429770054495,-4.214737651579015,-22.216715859558292,-22.216715859558292,0.0,-0.24105868467370417,0.03837795281416034,0.2794366374878645,0.8311154819219413,Operational: Task-Divergent Geometry,True,20,0.7407407407407407,Arousal_human
-0.6786685439651987,-0.6350630500877732,-30.76618911077013,-15.840480593043196,-2.65530729974644,-2.9394960208441723,-23.303334851906662,-23.303334851906662,0.0,0.23725968352684212,0.3302690036736148,0.09300932014677266,0.806352216838194,Operational: Alignable Geometry,True,21,0.7777777777777778,Valence_human
-1.955896374445417,-1.4980772617104128,-32.11113955466908,-10.175996222535137,-7.199379086611211,-4.979936015678918,-21.143567888602107,-21.143567888602107,0.0,-0.0028219080033053956,0.06723019020648435,0.07005209820978975,0.806352216838194,Operational: Task-Divergent Geometry,True,21,0.7777777777777778,Arousal_human
-0.6819243428872268,-0.7202768777862738,-9.556613468680737,-8.205042895614922,-2.7724211037309714,-3.7834484965550956,-8.88082818214783,-8.88082818214783,0.0,0.2821926605421423,0.3459499124184464,0.0637572518763041,0.8060375042563788,Operational: Alignable Geometry,True,22,0.8148148148148148,Valence_human
-1.3811443183649095,-1.7052480528167164,-16.16065085858909,-11.068498643038913,-5.902908737559616,-3.7357001588968153,-13.614574750814,-13.614574750814,0.0,-0.02593645795085031,0.08240239838676677,0.10833885633761708,0.8060375042563788,Operational: Task-Divergent Geometry,True,22,0.8148148148148148,Arousal_human
-0.7318952417604769,-1.0083247716036423,-17.3149238308938,-12.17925011111967,-2.8668942338237113,-3.365117288636406,-14.747086971006734,-14.747086971006734,0.0,0.2996889300156249,0.354445932336777,0.054757002321152104,0.811776238841236,Operational: Alignable Geometry,True,23,0.8518518518518519,Valence_human
-1.5967913475771947,-1.6052022072318546,-35.42254871235606,-11.151304449347288,-4.82748048534547,-3.916475889090685,-23.286926580851674,-23.286926580851674,0.0,-0.014034893144424299,0.07346712709146375,0.08750202023588805,0.811776238841236,Operational: Task-Divergent Geometry,True,23,0.8518518518518519,Arousal_human
-0.9890657012289052,-1.0861844571912997,-20.261988551171136,-3.4836312588095737,-2.283244349048772,-2.1303335611160366,-11.872809904990355,-11.872809904990355,0.0,0.3273354317120305,0.35206254060520226,0.024727108893171756,0.8135728698997189,Operational: Alignable Geometry,True,24,0.8888888888888888,Valence_human
-1.612932727028725,-2.010450859746597,-61.15544150511866,-8.072624147506422,-2.8631488728127015,-3.546198729519097,-34.61403282631254,-34.61403282631254,0.0,0.0683878812127533,0.09211316400492031,0.023725282792167013,0.8135728698997189,Operational: Task-Divergent Geometry,True,24,0.8888888888888888,Arousal_human
