family,alignment,condition,task,axis,relative_depth,c_net_rand
gemma,instruct,inst_matched_plain_reader,reader,arousal,1.0,4.440892098500626e-18
gemma,instruct,inst_matched_reader,reader,valence,0.0,-0.00017852829299140093
gemma,instruct,inst_matched_reader,reader,valence,0.04,-0.00030688816247714714
gemma,instruct,inst_matched_reader,reader,valence,0.08,0.0003064038532761009
gemma,instruct,inst_matched_reader,reader,valence,0.12,-0.00013193394962587667
gemma,instruct,inst_matched_reader,reader,valence,0.16,-8.045178077959925e-05
gemma,instruct,inst_matched_reader,reader,valence,0.2,-0.00019636703312325742
gemma,instruct,inst_matched_reader,reader,valence,0.24,-4.677223331432412e-05
gemma,instruct,inst_matched_reader,reader,valence,0.28,-3.968379152299306e-07
gemma,instruct,inst_matched_reader,reader,valence,0.32,0.00018263108423572394
gemma,instruct,inst_matched_reader,reader,valence,0.36,0.00012508924454361826
gemma,instruct,inst_matched_reader,reader,valence,0.4,-3.949085473595382e-05
gemma,instruct,inst_matched_reader,reader,valence,0.44,-0.00016408188549239266
gemma,instruct,inst_matched_reader,reader,valence,0.48,-0.00023484402901984415
gemma,instruct,inst_matched_reader,reader,valence,0.52,-8.16281334157738e-05
gemma,instruct,inst_matched_reader,reader,valence,0.56,-0.00010936999797757974
gemma,instruct,inst_matched_reader,reader,valence,0.6,-4.982385239033072e-05
gemma,instruct,inst_matched_reader,reader,valence,0.64,0.00012356504331286722
gemma,instruct,inst_matched_reader,reader,valence,0.68,-5.296197380831824e-05
gemma,instruct,inst_matched_reader,reader,valence,0.72,-0.00013092159209861532
gemma,instruct,inst_matched_reader,reader,valence,0.76,0.00014573447874329393
gemma,instruct,inst_matched_reader,reader,valence,0.8,0.00017843725189306526
gemma,instruct,inst_matched_reader,reader,valence,0.84,0.0001861329083915777
gemma,instruct,inst_matched_reader,reader,valence,0.88,-6.0418279464204975e-06
gemma,instruct,inst_matched_reader,reader,valence,0.92,5.975120895138186e-05
gemma,instruct,inst_matched_reader,reader,valence,0.96,-5.84423548585562e-05
gemma,instruct,inst_matched_reader,reader,valence,1.0,4.9737991503207014e-17
gemma,instruct,inst_matched_reader,reader,arousal,0.0,3.626981357879977e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.04,-3.02942362708416e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.08,-5.012037551683779e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.12,4.456287666235781e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.16,4.594240753128265e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.2,-1.8103810677522425e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.24,-2.862582648499856e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.28,-1.0738998050311644e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.32,-5.2295642068193257e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.36,4.48770528523168e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.4,-6.1008590567319666e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.44,7.80124573281249e-07
gemma,instruct,inst_matched_reader,reader,arousal,0.48,5.16483698623178e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.52,-3.1274566449308595e-06
gemma,instruct,inst_matched_reader,reader,arousal,0.56,9.123800065604382e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.6,6.222816414370058e-06
gemma,instruct,inst_matched_reader,reader,arousal,0.64,-4.933757533326144e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.68,2.6099639932604112e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.72,-2.8682310965942647e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.76,1.114923242583732e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.8,-6.377414293817551e-06
gemma,instruct,inst_matched_reader,reader,arousal,0.84,6.710599808791074e-06
gemma,instruct,inst_matched_reader,reader,arousal,0.88,1.6929419122440946e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.92,-1.890824225458676e-05
gemma,instruct,inst_matched_reader,reader,arousal,0.96,1.4129432316449808e-05
gemma,instruct,inst_matched_reader,reader,arousal,1.0,4.440892098500626e-18
gemma,instruct,inst_matched_plain_self,self,valence,0.0,-0.0002459198034252665
gemma,instruct,inst_matched_plain_self,self,valence,0.04,0.0003185293204776913
gemma,instruct,inst_matched_plain_self,self,valence,0.08,0.00020458658193945922
gemma,instruct,inst_matched_plain_self,self,valence,0.12,-0.00015006755603844457
gemma,instruct,inst_matched_plain_self,self,valence,0.16,-7.843213055660491e-05
gemma,instruct,inst_matched_plain_self,self,valence,0.2,8.766663610249914e-06
gemma,instruct,inst_matched_plain_self,self,valence,0.24,-4.5475538256481765e-05
gemma,instruct,inst_matched_plain_self,self,valence,0.28,-0.00019061569779587107
gemma,instruct,inst_matched_plain_self,self,valence,0.32,0.0002017667780413923
gemma,instruct,inst_matched_plain_self,self,valence,0.36,-0.00015803404363877148
gemma,instruct,inst_matched_plain_self,self,valence,0.4,-0.00015046781900800266
gemma,instruct,inst_matched_plain_self,self,valence,0.44,-4.217412516851926e-05
gemma,instruct,inst_matched_plain_self,self,valence,0.48,-1.3671470333495251e-05
gemma,instruct,inst_matched_plain_self,self,valence,0.52,0.0003654374795579249
gemma,instruct,inst_matched_plain_self,self,valence,0.56,-6.006995244243907e-05
gemma,instruct,inst_matched_plain_self,self,valence,0.6,-0.00011242366002539583
gemma,instruct,inst_matched_plain_self,self,valence,0.64,-0.00011178076649342205
gemma,instruct,inst_matched_plain_self,self,valence,0.68,0.0003127944604870496
gemma,instruct,inst_matched_plain_self,self,valence,0.72,-2.207431198159604e-05
gemma,instruct,inst_matched_plain_self,self,valence,0.76,1.3562811961786103e-05
gemma,instruct,inst_matched_plain_self,self,valence,0.8,-1.4717807884722767e-05
gemma,instruct,inst_matched_plain_self,self,valence,0.84,7.380874986140106e-05
gemma,instruct,inst_matched_plain_self,self,valence,0.88,-6.387272108904973e-05
gemma,instruct,inst_matched_plain_self,self,valence,0.92,3.626558988407158e-05
gemma,instruct,inst_matched_plain_self,self,valence,0.96,1.8443855397940468e-05
gemma,instruct,inst_matched_plain_self,self,valence,1.0,-1.7763568394002505e-18
gemma,instruct,inst_matched_plain_self,self,arousal,0.0,-5.780342293535412e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.04,-6.418821316778179e-06
gemma,instruct,inst_matched_plain_self,self,arousal,0.08,7.931783423249073e-06
gemma,instruct,inst_matched_plain_self,self,arousal,0.12,-9.368977347856421e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.16,3.7386210228503636e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.2,-7.646207059638144e-06
gemma,instruct,inst_matched_plain_self,self,arousal,0.24,0.0001232968267325063
gemma,instruct,inst_matched_plain_self,self,arousal,0.28,5.857651708153444e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.32,-8.433836186342614e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.36,-5.3176671886452806e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.4,8.884460419347828e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.44,1.5157757092263856e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.48,4.175057730372877e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.52,1.3126340076119903e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.56,-5.275010940891889e-06
gemma,instruct,inst_matched_plain_self,self,arousal,0.6,-1.685984089329118e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.64,-2.4863486795717372e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.68,-1.3432226840391692e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.72,5.452516508645644e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.76,-5.03936732007304e-06
gemma,instruct,inst_matched_plain_self,self,arousal,0.8,-1.4017938246054129e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.84,-6.099870124705475e-06
gemma,instruct,inst_matched_plain_self,self,arousal,0.88,-1.0100395053512123e-05
gemma,instruct,inst_matched_plain_self,self,arousal,0.92,1.8845028783704975e-06
gemma,instruct,inst_matched_plain_self,self,arousal,0.96,-9.535986926538343e-06
gemma,instruct,inst_matched_plain_self,self,arousal,1.0,3.730349362740526e-17
gemma,instruct,inst_matched_self,self,valence,0.0,-0.0002459198034252665
gemma,instruct,inst_matched_self,self,valence,0.04,0.0003185293204776913
gemma,instruct,inst_matched_self,self,valence,0.08,0.00020458658193945922
gemma,instruct,inst_matched_self,self,valence,0.12,-0.00015006755603844457
gemma,instruct,inst_matched_self,self,valence,0.16,-7.843213055660491e-05
gemma,instruct,inst_matched_self,self,valence,0.2,8.766663610249914e-06
gemma,instruct,inst_matched_self,self,valence,0.24,-4.5475538256481765e-05
gemma,instruct,inst_matched_self,self,valence,0.28,-0.00019061569779587107
gemma,instruct,inst_matched_self,self,valence,0.32,0.0002017667780413923
gemma,instruct,inst_matched_self,self,valence,0.36,-0.00015803404363877148
gemma,instruct,inst_matched_self,self,valence,0.4,-0.00015046781900800266
gemma,instruct,inst_matched_self,self,valence,0.44,-4.217412516851926e-05
gemma,instruct,inst_matched_self,self,valence,0.48,-1.3671470333495251e-05
gemma,instruct,inst_matched_self,self,valence,0.52,0.0003654374795579249
gemma,instruct,inst_matched_self,self,valence,0.56,-6.006995244243907e-05
gemma,instruct,inst_matched_self,self,valence,0.6,-0.00011242366002539583
gemma,instruct,inst_matched_self,self,valence,0.64,-0.00011178076649342205
gemma,instruct,inst_matched_self,self,valence,0.68,0.0003127944604870496
gemma,instruct,inst_matched_self,self,valence,0.72,-2.207431198159604e-05
gemma,instruct,inst_matched_self,self,valence,0.76,1.3562811961786103e-05
gemma,instruct,inst_matched_self,self,valence,0.8,-1.4717807884722767e-05
gemma,instruct,inst_matched_self,self,valence,0.84,7.380874986140106e-05
gemma,instruct,inst_matched_self,self,valence,0.88,-6.387272108904973e-05
gemma,instruct,inst_matched_self,self,valence,0.92,3.626558988407158e-05
gemma,instruct,inst_matched_self,self,valence,0.96,1.8443855397940468e-05
gemma,instruct,inst_matched_self,self,valence,1.0,-1.7763568394002505e-18
gemma,instruct,inst_matched_self,self,arousal,0.0,-5.780342293535412e-05
gemma,instruct,inst_matched_self,self,arousal,0.04,-6.418821316778179e-06
gemma,instruct,inst_matched_self,self,arousal,0.08,7.931783423249073e-06
gemma,instruct,inst_matched_self,self,arousal,0.12,-9.368977347856421e-05
gemma,instruct,inst_matched_self,self,arousal,0.16,3.7386210228503636e-05
gemma,instruct,inst_matched_self,self,arousal,0.2,-7.646207059638144e-06
gemma,instruct,inst_matched_self,self,arousal,0.24,0.0001232968267325063
gemma,instruct,inst_matched_self,self,arousal,0.28,5.857651708153444e-05
gemma,instruct,inst_matched_self,self,arousal,0.32,-8.433836186342614e-05
gemma,instruct,inst_matched_self,self,arousal,0.36,-5.3176671886452806e-05
gemma,instruct,inst_matched_self,self,arousal,0.4,8.884460419347828e-05
gemma,instruct,inst_matched_self,self,arousal,0.44,1.5157757092263856e-05
gemma,instruct,inst_matched_self,self,arousal,0.48,4.175057730372877e-05
gemma,instruct,inst_matched_self,self,arousal,0.52,1.3126340076119903e-05
gemma,instruct,inst_matched_self,self,arousal,0.56,-5.275010940891889e-06
gemma,instruct,inst_matched_self,self,arousal,0.6,-1.685984089329118e-05
gemma,instruct,inst_matched_self,self,arousal,0.64,-2.4863486795717372e-05
gemma,instruct,inst_matched_self,self,arousal,0.68,-1.3432226840391692e-05
gemma,instruct,inst_matched_self,self,arousal,0.72,5.452516508645644e-05
gemma,instruct,inst_matched_self,self,arousal,0.76,-5.03936732007304e-06
gemma,instruct,inst_matched_self,self,arousal,0.8,-1.4017938246054129e-05
gemma,instruct,inst_matched_self,self,arousal,0.84,-6.099870124705475e-06
gemma,instruct,inst_matched_self,self,arousal,0.88,-1.0100395053512123e-05
gemma,instruct,inst_matched_self,self,arousal,0.92,1.8845028783704975e-06
gemma,instruct,inst_matched_self,self,arousal,0.96,-9.535986926538343e-06
gemma,instruct,inst_matched_self,self,arousal,1.0,3.730349362740526e-17
gemma,instruct,inst_native_chat_reader,reader,valence,0.0,-0.0006069775296574545
gemma,instruct,inst_native_chat_reader,reader,valence,0.04,-8.581375836802074e-06
gemma,instruct,inst_native_chat_reader,reader,valence,0.08,0.0001433497621287305
gemma,instruct,inst_native_chat_reader,reader,valence,0.12,1.4475495321481625e-05
gemma,instruct,inst_native_chat_reader,reader,valence,0.16,-0.0005218861746575181
gemma,instruct,inst_native_chat_reader,reader,valence,0.2,-2.1009212490872288e-05
gemma,instruct,inst_native_chat_reader,reader,valence,0.24,0.000259826339837927
gemma,instruct,inst_native_chat_reader,reader,valence,0.28,-0.0005794949595214271
gemma,instruct,inst_native_chat_reader,reader,valence,0.32,-0.000140226417897388
gemma,instruct,inst_native_chat_reader,reader,valence,0.36,-0.00010421971963926424
gemma,instruct,inst_native_chat_reader,reader,valence,0.4,-0.0002637213509493792
gemma,instruct,inst_native_chat_reader,reader,valence,0.44,-1.031914023906122e-05
gemma,instruct,inst_native_chat_reader,reader,valence,0.48,-0.00033545522386225455
gemma,instruct,inst_native_chat_reader,reader,valence,0.52,-0.0009854440856256472
gemma,instruct,inst_native_chat_reader,reader,valence,0.56,-3.586417206726011e-05
gemma,instruct,inst_native_chat_reader,reader,valence,0.6,0.0003474649563883263
gemma,instruct,inst_native_chat_reader,reader,valence,0.64,-0.00016168289644138945
gemma,instruct,inst_native_chat_reader,reader,valence,0.68,0.00043534166524834285
gemma,instruct,inst_native_chat_reader,reader,valence,0.72,0.0006054816194907157
gemma,instruct,inst_native_chat_reader,reader,valence,0.76,0.0006240025588377281
gemma,instruct,inst_native_chat_reader,reader,valence,0.8,-0.0001063544822427307
gemma,instruct,inst_native_chat_reader,reader,valence,0.84,-7.264508159565252e-05
gemma,instruct,inst_native_chat_reader,reader,valence,0.88,0.00028533766066473286
gemma,instruct,inst_native_chat_reader,reader,valence,0.92,0.0002304128386832316
gemma,instruct,inst_native_chat_reader,reader,valence,0.96,-0.0004210981776301317
gemma,instruct,inst_native_chat_reader,reader,valence,1.0,2.6645352591003758e-18
gemma,instruct,inst_native_chat_reader,reader,arousal,0.0,-0.00010764184917464271
gemma,instruct,inst_native_chat_reader,reader,arousal,0.04,1.2137102599298898e-05
gemma,instruct,inst_native_chat_reader,reader,arousal,0.08,0.00010820066588290444
gemma,instruct,inst_native_chat_reader,reader,arousal,0.12,-0.00028277065694055903
gemma,instruct,inst_native_chat_reader,reader,arousal,0.16,-0.00010305236022999953
gemma,instruct,inst_native_chat_reader,reader,arousal,0.2,4.71855343665073e-05
gemma,instruct,inst_native_chat_reader,reader,arousal,0.24,-0.00031400963094128275
gemma,instruct,inst_native_chat_reader,reader,arousal,0.28,-0.0002680708743827633
gemma,instruct,inst_native_chat_reader,reader,arousal,0.32,0.00014058602247021845
gemma,instruct,inst_native_chat_reader,reader,arousal,0.36,-5.2517657759199035e-05
gemma,instruct,inst_native_chat_reader,reader,arousal,0.4,-4.557011354320295e-05
gemma,instruct,inst_native_chat_reader,reader,arousal,0.44,-2.3997270821427107e-05
gemma,instruct,inst_native_chat_reader,reader,arousal,0.48,-7.370704155070129e-06
gemma,instruct,inst_native_chat_reader,reader,arousal,0.52,0.00017431146816231547
gemma,instruct,inst_native_chat_reader,reader,arousal,0.56,-0.0002474771512316707
gemma,instruct,inst_native_chat_reader,reader,arousal,0.6,-0.00011377493802198036
gemma,instruct,inst_native_chat_reader,reader,arousal,0.64,-5.3877286871233385e-05
gemma,instruct,inst_native_chat_reader,reader,arousal,0.68,-0.00011513487925696175
gemma,instruct,inst_native_chat_reader,reader,arousal,0.72,7.324535544738442e-05
gemma,instruct,inst_native_chat_reader,reader,arousal,0.76,-8.908445348879556e-05
gemma,instruct,inst_native_chat_reader,reader,arousal,0.8,-7.476424305115881e-05
gemma,instruct,inst_native_chat_reader,reader,arousal,0.84,6.874246540526574e-05
gemma,instruct,inst_native_chat_reader,reader,arousal,0.88,2.668396053405697e-05
gemma,instruct,inst_native_chat_reader,reader,arousal,0.92,-1.5970404222469093e-05
gemma,instruct,inst_native_chat_reader,reader,arousal,0.96,1.962161262819784e-06
gemma,instruct,inst_native_chat_reader,reader,arousal,1.0,-8.881784197001253e-18
gemma,instruct,inst_native_reader,reader,valence,0.0,-0.0006069775296574545
gemma,instruct,inst_native_reader,reader,valence,0.04,-8.581375836802074e-06
gemma,instruct,inst_native_reader,reader,valence,0.08,0.0001433497621287305
gemma,instruct,inst_native_reader,reader,valence,0.12,1.4475495321481625e-05
gemma,instruct,inst_native_reader,reader,valence,0.16,-0.0005218861746575181
gemma,instruct,inst_native_reader,reader,valence,0.2,-2.1009212490872288e-05
gemma,instruct,inst_native_reader,reader,valence,0.24,0.000259826339837927
gemma,instruct,inst_native_reader,reader,valence,0.28,-0.0005794949595214271
gemma,instruct,inst_native_reader,reader,valence,0.32,-0.000140226417897388
gemma,instruct,inst_native_reader,reader,valence,0.36,-0.00010421971963926424
gemma,instruct,inst_native_reader,reader,valence,0.4,-0.0002637213509493792
gemma,instruct,inst_native_reader,reader,valence,0.44,-1.031914023906122e-05
gemma,instruct,inst_native_reader,reader,valence,0.48,-0.00033545522386225455
gemma,instruct,inst_native_reader,reader,valence,0.52,-0.0009854440856256472
gemma,instruct,inst_native_reader,reader,valence,0.56,-3.586417206726011e-05
gemma,instruct,inst_native_reader,reader,valence,0.6,0.0003474649563883263
gemma,instruct,inst_native_reader,reader,valence,0.64,-0.00016168289644138945
gemma,instruct,inst_native_reader,reader,valence,0.68,0.00043534166524834285
gemma,instruct,inst_native_reader,reader,valence,0.72,0.0006054816194907157
gemma,instruct,inst_native_reader,reader,valence,0.76,0.0006240025588377281
gemma,instruct,inst_native_reader,reader,valence,0.8,-0.0001063544822427307
gemma,instruct,inst_native_reader,reader,valence,0.84,-7.264508159565252e-05
gemma,instruct,inst_native_reader,reader,valence,0.88,0.00028533766066473286
gemma,instruct,inst_native_reader,reader,valence,0.92,0.0002304128386832316
gemma,instruct,inst_native_reader,reader,valence,0.96,-0.0004210981776301317
gemma,instruct,inst_native_reader,reader,valence,1.0,2.6645352591003758e-18
gemma,instruct,inst_native_reader,reader,arousal,0.0,-0.00010764184917464271
gemma,instruct,inst_native_reader,reader,arousal,0.04,1.2137102599298898e-05
gemma,instruct,inst_native_reader,reader,arousal,0.08,0.00010820066588290444
gemma,instruct,inst_native_reader,reader,arousal,0.12,-0.00028277065694055903
gemma,instruct,inst_native_reader,reader,arousal,0.16,-0.00010305236022999953
gemma,instruct,inst_native_reader,reader,arousal,0.2,4.71855343665073e-05
gemma,instruct,inst_native_reader,reader,arousal,0.24,-0.00031400963094128275
gemma,instruct,inst_native_reader,reader,arousal,0.28,-0.0002680708743827633
gemma,instruct,inst_native_reader,reader,arousal,0.32,0.00014058602247021845
gemma,instruct,inst_native_reader,reader,arousal,0.36,-5.2517657759199035e-05
gemma,instruct,inst_native_reader,reader,arousal,0.4,-4.557011354320295e-05
gemma,instruct,inst_native_reader,reader,arousal,0.44,-2.3997270821427107e-05
gemma,instruct,inst_native_reader,reader,arousal,0.48,-7.370704155070129e-06
gemma,instruct,inst_native_reader,reader,arousal,0.52,0.00017431146816231547
gemma,instruct,inst_native_reader,reader,arousal,0.56,-0.0002474771512316707
gemma,instruct,inst_native_reader,reader,arousal,0.6,-0.00011377493802198036
gemma,instruct,inst_native_reader,reader,arousal,0.64,-5.3877286871233385e-05
gemma,instruct,inst_native_reader,reader,arousal,0.68,-0.00011513487925696175
gemma,instruct,inst_native_reader,reader,arousal,0.72,7.324535544738442e-05
gemma,instruct,inst_native_reader,reader,arousal,0.76,-8.908445348879556e-05
gemma,instruct,inst_native_reader,reader,arousal,0.8,-7.476424305115881e-05
gemma,instruct,inst_native_reader,reader,arousal,0.84,6.874246540526574e-05
gemma,instruct,inst_native_reader,reader,arousal,0.88,2.668396053405697e-05
gemma,instruct,inst_native_reader,reader,arousal,0.92,-1.5970404222469093e-05
gemma,instruct,inst_native_reader,reader,arousal,0.96,1.962161262819784e-06
gemma,instruct,inst_native_reader,reader,arousal,1.0,-8.881784197001253e-18
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.0,-0.0006069775296574545
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.04,-8.581375836802074e-06
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.08,0.0001433497621287305
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.12,1.4475495321481625e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.16,-0.0005218861746575181
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.2,-2.1009212490872288e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.24,0.000259826339837927
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.28,-0.0005794949595214271
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.32,-0.000140226417897388
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.36,-0.00010421971963926424
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.4,-0.0002637213509493792
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.44,-1.031914023906122e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.48,-0.00033545522386225455
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.52,-0.0009854440856256472
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.56,-3.586417206726011e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.6,0.0003474649563883263
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.64,-0.00016168289644138945
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.68,0.00043534166524834285
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.72,0.0006054816194907157
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.76,0.0006240025588377281
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.8,-0.0001063544822427307
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.84,-7.264508159565252e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.88,0.00028533766066473286
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.92,0.0002304128386832316
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,0.96,-0.0004210981776301317
gemma,instruct,deprecated_inst_reader_native_alias,reader,valence,1.0,2.6645352591003758e-18
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.0,-0.00010764184917464271
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.04,1.2137102599298898e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.08,0.00010820066588290444
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.12,-0.00028277065694055903
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.16,-0.00010305236022999953
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.2,4.71855343665073e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.24,-0.00031400963094128275
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.28,-0.0002680708743827633
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.32,0.00014058602247021845
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.36,-5.2517657759199035e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.4,-4.557011354320295e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.44,-2.3997270821427107e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.48,-7.370704155070129e-06
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.52,0.00017431146816231547
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.56,-0.0002474771512316707
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.6,-0.00011377493802198036
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.64,-5.3877286871233385e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.68,-0.00011513487925696175
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.72,7.324535544738442e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.76,-8.908445348879556e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.8,-7.476424305115881e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.84,6.874246540526574e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.88,2.668396053405697e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.92,-1.5970404222469093e-05
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,0.96,1.962161262819784e-06
gemma,instruct,deprecated_inst_reader_native_alias,reader,arousal,1.0,-8.881784197001253e-18
gemma,instruct,inst_native_chat_self,self,valence,0.0,-0.0017589525997671026
gemma,instruct,inst_native_chat_self,self,valence,0.04,-0.00020316216211192195
gemma,instruct,inst_native_chat_self,self,valence,0.08,0.0009820158195239825
gemma,instruct,inst_native_chat_self,self,valence,0.12,0.0002654945734618428
gemma,instruct,inst_native_chat_self,self,valence,0.16,0.00023595922655843181
gemma,instruct,inst_native_chat_self,self,valence,0.2,0.0005531540333582834
gemma,instruct,inst_native_chat_self,self,valence,0.24,0.00019897664504145142
gemma,instruct,inst_native_chat_self,self,valence,0.28,0.00047048077762027417
gemma,instruct,inst_native_chat_self,self,valence,0.32,-0.0007985447526947338
gemma,instruct,inst_native_chat_self,self,valence,0.36,-0.0005137133287423845
gemma,instruct,inst_native_chat_self,self,valence,0.4,0.0006038118114709734
gemma,instruct,inst_native_chat_self,self,valence,0.44,0.0005708956746614611
gemma,instruct,inst_native_chat_self,self,valence,0.48,-0.0007885804024900925
gemma,instruct,inst_native_chat_self,self,valence,0.52,0.0002827722952617746
gemma,instruct,inst_native_chat_self,self,valence,0.56,-0.000538959867407792
gemma,instruct,inst_native_chat_self,self,valence,0.6,-0.00021853942929716207
gemma,instruct,inst_native_chat_self,self,valence,0.64,-1.8418934374766492e-05
gemma,instruct,inst_native_chat_self,self,valence,0.68,0.0003647435532243799
gemma,instruct,inst_native_chat_self,self,valence,0.72,-0.00037823829899601244
gemma,instruct,inst_native_chat_self,self,valence,0.76,0.00012965691782304756
gemma,instruct,inst_native_chat_self,self,valence,0.8,0.0005250562667089831
gemma,instruct,inst_native_chat_self,self,valence,0.84,0.0004126336577051122
gemma,instruct,inst_native_chat_self,self,valence,0.88,2.1620629306860372e-05
gemma,instruct,inst_native_chat_self,self,valence,0.92,3.2377626230746694e-05
gemma,instruct,inst_native_chat_self,self,valence,0.96,4.486953894910695e-05
gemma,instruct,inst_native_chat_self,self,valence,1.0,2.6645352591003758e-18
gemma,instruct,inst_native_chat_self,self,arousal,0.0,5.626631504636137e-05
gemma,instruct,inst_native_chat_self,self,arousal,0.04,0.0003644517228383721
gemma,instruct,inst_native_chat_self,self,arousal,0.08,0.0004029129785402024
gemma,instruct,inst_native_chat_self,self,arousal,0.12,-0.000172232548077468
gemma,instruct,inst_native_chat_self,self,arousal,0.16,0.0003698223384879045
gemma,instruct,inst_native_chat_self,self,arousal,0.2,0.00039498365689064573
gemma,instruct,inst_native_chat_self,self,arousal,0.24,0.000281022351577902
gemma,instruct,inst_native_chat_self,self,arousal,0.28,-0.00026981422234495067
gemma,instruct,inst_native_chat_self,self,arousal,0.32,-1.0207894457090028e-05
gemma,instruct,inst_native_chat_self,self,arousal,0.36,9.365699229793023e-06
gemma,instruct,inst_native_chat_self,self,arousal,0.4,3.664656056416771e-05
