layer,alpha,matched_shift_V,matched_shift_A,random_shift_V,random_shift_A,specificity_V,specificity_A
14,-1.0,-0.028187115041960743,-0.01534442961534721,-0.03762683321903783,-0.01946638222944523,0.009439718177077085,0.004121952614098021
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.5,0.0182369204122575,0.009400723074575864,0.0148408724168631,0.009108088607490794,0.0033960479953944,0.0002926344670850702
14,1.0,0.03465649354009092,0.01925144254211168,0.024817067774545166,0.018037592505191016,0.009839425765545754,0.0012138500369206634
14,1.5,0.047109234370477426,0.028445625569577433,0.029358858978219892,0.02581860923230012,0.017750375392257534,0.002627016337277313
15,-1.0,-0.00254736908823087,-0.005882484928205932,-0.005731358057198817,-0.008919344488863412,0.0031839889689679467,0.0030368595606574808
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.5,0.004643163300879202,0.0047243574262134476,0.004180097605965434,0.005648866757674537,0.0004630656949137684,-0.000924509331461089
15,1.0,0.007281483730755041,0.009467943782682176,0.004905043432875136,0.009432772290184013,0.0023764402978799044,3.517149249816255e-05
15,1.5,0.007685531171740857,0.012847498017443212,0.0027114156519188934,0.011339458613742387,0.004974115519821964,0.0015080394037008255
