stage,rq,family,alignment,task,axis,condition,metric,estimate,value_text,ci_low,ci_high,p,q,n,is_primary,analysis_role,source_artifact,source_key
v1,rq4_shared_causal_map,olmo,base,reader,valence_arousal_joint,prompt_end_causal_trace,peak_causal_magnitude,0.0061430679981394,,,,,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/olmo_base/e3_causal_map.csv,magnitude_reader
v1,rq4_shared_causal_map,olmo,base,self,valence_arousal_joint,prompt_end_causal_trace,peak_causal_magnitude,0.001664313786868,,,,,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/olmo_base/e3_causal_map.csv,magnitude_self
v1,rq4_shared_causal_map,olmo,base,reader_self,valence_arousal_joint,prompt_end_causal_trace,causal_profile_spearman,0.7147058823529412,,,,,,,False,secondary,v1/results/derived/v1_phase_c_prompt_end/olmo_base/e3_causal_map.csv,"[""magnitude_reader"", ""magnitude_self""]"
v1,rq4_shared_causal_map,olmo,instruct,reader,valence_arousal_joint,prompt_end_causal_trace,peak_causal_magnitude,0.0008183772755692,,,,,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/olmo_instruct/e3_causal_map.csv,magnitude_reader
v1,rq4_shared_causal_map,olmo,instruct,self,valence_arousal_joint,prompt_end_causal_trace,peak_causal_magnitude,0.0011724887108266,,,,,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/olmo_instruct/e3_causal_map.csv,magnitude_self
v1,rq4_shared_causal_map,olmo,instruct,reader_self,valence_arousal_joint,prompt_end_causal_trace,causal_profile_spearman,0.7705882352941176,,,,,,,False,secondary,v1/results/derived/v1_phase_c_prompt_end/olmo_instruct/e3_causal_map.csv,"[""magnitude_reader"", ""magnitude_self""]"
v1,rq4_shared_causal_map,qwen,base,reader,valence_arousal_joint,prompt_end_causal_trace,peak_causal_magnitude,0.0025589983138942,,,,,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/qwen_base/e3_causal_map.csv,magnitude_reader
v1,rq4_shared_causal_map,qwen,base,self,valence_arousal_joint,prompt_end_causal_trace,peak_causal_magnitude,0.0024601082799113,,,,,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/qwen_base/e3_causal_map.csv,magnitude_self
v1,rq4_shared_causal_map,qwen,base,reader_self,valence_arousal_joint,prompt_end_causal_trace,causal_profile_spearman,0.8051450465243569,,,,,,,False,secondary,v1/results/derived/v1_phase_c_prompt_end/qwen_base/e3_causal_map.csv,"[""magnitude_reader"", ""magnitude_self""]"
v1,rq4_shared_causal_map,qwen,instruct,reader,valence_arousal_joint,prompt_end_causal_trace,peak_causal_magnitude,0.000977138193226,,,,,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/qwen_instruct/e3_causal_map.csv,magnitude_reader
v1,rq4_shared_causal_map,qwen,instruct,self,valence_arousal_joint,prompt_end_causal_trace,peak_causal_magnitude,0.0008569190698941,,,,,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/qwen_instruct/e3_causal_map.csv,magnitude_self
v1,rq4_shared_causal_map,qwen,instruct,reader_self,valence_arousal_joint,prompt_end_causal_trace,causal_profile_spearman,0.7985769020251778,,,,,,,False,secondary,v1/results/derived/v1_phase_c_prompt_end/qwen_instruct/e3_causal_map.csv,"[""magnitude_reader"", ""magnitude_self""]"
v1,rq5_causal_interchangeability,gemma,base,reader_to_self,valence,alpha_1.0_matched_patching,specificity,-0.0006700735408887,,-0.0049954111215137,0.0027012166605148,0.7171211221658252,1.0,,True,primary,v1/results/derived/v1_phase_c_prompt_end/gemma_base/e4_interchangeability_results.csv,aligned_specificity_V
v1,rq5_causal_interchangeability,gemma,base,reader_to_self,arousal,alpha_1.0_matched_patching,specificity,0.0001841626276051,,-0.0020563282618775,0.002198468132444,0.8659020757709207,1.0,,True,primary,v1/results/derived/v1_phase_c_prompt_end/gemma_base/e4_interchangeability_results.csv,aligned_specificity_A
v1,rq5_causal_interchangeability,gemma,instruct,reader_to_self,valence,alpha_1.0_matched_patching,specificity,0.0014890731371331,,-0.0009632626258182,0.0038059580174673,0.2240016731919758,0.8960066927679035,,True,primary,v1/results/derived/v1_phase_c_prompt_end/gemma_instruct/e4_interchangeability_results.csv,aligned_specificity_V
v1,rq5_causal_interchangeability,gemma,instruct,reader_to_self,arousal,alpha_1.0_matched_patching,specificity,-1.6615928238898603e-05,,-0.0009735527296547,0.0009006005202029,0.9725474297658016,1.0,,True,primary,v1/results/derived/v1_phase_c_prompt_end/gemma_instruct/e4_interchangeability_results.csv,aligned_specificity_A
v1,rq5_causal_interchangeability,llama,base,reader_to_self,valence,alpha_1.0_matched_patching,specificity,-0.0002144719663896,,-0.000791752254606,0.0003672290063074,0.4590415011345021,1.0,,True,primary,v1/results/derived/v1_phase_c_prompt_end/llama_base/e4_interchangeability_results.csv,aligned_specificity_V
v1,rq5_causal_interchangeability,llama,base,reader_to_self,arousal,alpha_1.0_matched_patching,specificity,-0.0001504443623458,,-0.0003424008467891,4.9664542965632095e-05,0.1324112620998722,0.3530966989329925,,True,primary,v1/results/derived/v1_phase_c_prompt_end/llama_base/e4_interchangeability_results.csv,aligned_specificity_A
v1,rq5_causal_interchangeability,llama,instruct,reader_to_self,valence,alpha_1.0_matched_patching,specificity,2.720594257374668e-05,,-0.0009434696885682,0.0009087688247988,0.9538782693623064,1.0,,True,primary,v1/results/derived/v1_phase_c_prompt_end/llama_instruct/e4_interchangeability_results.csv,aligned_specificity_V
v1,rq5_causal_interchangeability,llama,instruct,reader_to_self,arousal,alpha_1.0_matched_patching,specificity,-0.0001829058514599,,-0.0005205035930436,0.0002219138138576,0.3192907885141258,0.6385815770282516,,True,primary,v1/results/derived/v1_phase_c_prompt_end/llama_instruct/e4_interchangeability_results.csv,aligned_specificity_A
v1,rq5_causal_interchangeability,olmo,base,reader_to_self,valence,alpha_1.0_matched_patching,specificity,-0.0002198812172993,,-0.0007652042960058,0.0003473061255483,0.4531274381068058,1.0,,True,primary,v1/results/derived/v1_phase_c_prompt_end/olmo_base/e4_interchangeability_results.csv,aligned_specificity_V
v1,rq5_causal_interchangeability,olmo,base,reader_to_self,arousal,alpha_1.0_matched_patching,specificity,-5.090198193922246e-05,,-0.0003033470636147,0.0002141766348796,0.7268102561241306,1.0,,True,primary,v1/results/derived/v1_phase_c_prompt_end/olmo_base/e4_interchangeability_results.csv,aligned_specificity_A
v1,rq5_causal_interchangeability,olmo,instruct,reader_to_self,valence,alpha_1.0_matched_patching,specificity,2.15117131093909e-05,,-0.0005748950864242,0.0006129383141353,0.9458333724844752,1.0,,True,primary,v1/results/derived/v1_phase_c_prompt_end/olmo_instruct/e4_interchangeability_results.csv,aligned_specificity_V
v1,rq5_causal_interchangeability,olmo,instruct,reader_to_self,arousal,alpha_1.0_matched_patching,specificity,-0.0002303003939856,,-0.0005191360343204,3.825485226295626e-05,0.1087884174876069,0.3539058956944602,,True,primary,v1/results/derived/v1_phase_c_prompt_end/olmo_instruct/e4_interchangeability_results.csv,aligned_specificity_A
v1,rq5_causal_interchangeability,qwen,base,reader_to_self,valence,alpha_1.0_matched_patching,specificity,0.0004412125283874,,-0.0005588285949211,0.0014248488366302,0.3983945368617604,1.0,,True,primary,v1/results/derived/v1_phase_c_prompt_end/qwen_base/e4_interchangeability_results.csv,aligned_specificity_V
v1,rq5_causal_interchangeability,qwen,base,reader_to_self,arousal,alpha_1.0_matched_patching,specificity,-7.050781809203043e-05,,-0.0002643505988788,0.0001299895243517,0.4924130198815,0.984826039763,,True,primary,v1/results/derived/v1_phase_c_prompt_end/qwen_base/e4_interchangeability_results.csv,aligned_specificity_A
v1,rq5_causal_interchangeability,qwen,instruct,reader_to_self,valence,alpha_1.0_matched_patching,specificity,0.0002802161519279,,-0.000331735705008,0.0008932316731267,0.3565557679014256,0.7621242507188972,,True,primary,v1/results/derived/v1_phase_c_prompt_end/qwen_instruct/e4_interchangeability_results.csv,aligned_specificity_V
v1,rq5_causal_interchangeability,qwen,instruct,reader_to_self,arousal,alpha_1.0_matched_patching,specificity,-2.656208302031227e-05,,-0.0003290518014748,0.0002994959468774,0.8669044121128903,1.0,,True,primary,v1/results/derived/v1_phase_c_prompt_end/qwen_instruct/e4_interchangeability_results.csv,aligned_specificity_A
v1,rq6_specialization,gemma,base,reader_and_self,valence_arousal_joint,targeted_site_ablation,interaction_beta,0.004107418288830391,"Identified (L0, L18)",,,0.23648624546938302,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/gemma_base/e6_lmm_results.json,coef_interaction
v1,rq6_specialization,gemma,instruct,reader_and_self,valence_arousal_joint,targeted_site_ablation,interaction_beta,-0.012131331221146685,"Identified (L4, L11)",,,0.05748636709322057,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/gemma_instruct/e6_lmm_results.json,coef_interaction
v1,rq6_specialization,llama,base,reader_and_self,valence_arousal_joint,targeted_site_ablation,interaction_beta,0.0009998352478149597,"Identified (L6, L7)",,,0.03498881509749046,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/llama_base/e6_lmm_results.json,coef_interaction
v1,rq6_specialization,llama,instruct,reader_and_self,valence_arousal_joint,targeted_site_ablation,interaction_beta,0.013626512944464916,"Identified (L2, L15)",,,3.0346169219266156e-10,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/llama_instruct/e6_lmm_results.json,coef_interaction
v1,rq6_specialization,olmo,base,reader_and_self,valence_arousal_joint,targeted_site_ablation,interaction_beta,0.05828435616009438,"Identified (L4, L13)",,,1.8449210059406913e-135,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/olmo_base/e6_lmm_results.json,coef_interaction
v1,rq6_specialization,olmo,instruct,reader_and_self,valence_arousal_joint,targeted_site_ablation,interaction_beta,0.001766669296074589,"Identified (L5, L10)",,,0.0582547345362353,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/olmo_instruct/e6_lmm_results.json,coef_interaction
v1,rq6_specialization,qwen,base,reader_and_self,valence_arousal_joint,targeted_site_ablation,interaction_beta,0.012420474437443416,"Identified (L1, L17)",,,0.005036654230954336,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/qwen_base/e6_lmm_results.json,coef_interaction
v1,rq6_specialization,qwen,instruct,reader_and_self,valence_arousal_joint,targeted_site_ablation,interaction_beta,0.010870424927555637,"Identified (L6, L27)",,,7.03808820605625e-07,,,True,primary,v1/results/derived/v1_phase_c_prompt_end/qwen_instruct/e6_lmm_results.json,coef_interaction
