layer,relative_depth,pair_id,eval_split,shift_V_self,shift_A_self,magnitude_self,shift_V_reader,shift_A_reader,magnitude_reader,pairwise_cos
4,0.26666666666666666,P_rage-d4-v4,confirmation,0.06545300093201512,0.04657125499757875,0.08033042464132674,-0.10233977167631636,-0.04790963928372971,0.11299894868120526,-0.9837399790328211
4,0.26666666666666666,P_rage-d5-v1,confirmation,-0.10238893032585583,-0.07406857644125431,0.1263710689568894,-0.11452745882157167,-0.06140843955984776,0.12995204990034698,0.9910243486220865
4,0.26666666666666666,P_rage-d5-v2,discovery,0.13850779910147626,0.0617117009899939,0.15163358615759678,0.08316186088896504,0.05754125587197301,0.10112809319788169,0.9827264145698703
4,0.26666666666666666,P_rage-d5-v3,confirmation,0.023472702857092465,0.011096549260606992,0.025963458646922108,0.007581407826098285,0.006474937908148792,0.009970083527233189,0.9650300320413873
4,0.26666666666666666,P_rage-d5-v4,discovery,-0.05980556528781289,-0.038003996564245135,0.07085908124051571,-0.04826108296345932,-0.025477347762685287,0.054573137877775624,0.9967726874111553
4,0.26666666666666666,P_rage-d6-v1,discovery,-0.08903238324711715,-0.02699844557720965,0.09303591419579375,-0.12515164441833004,-0.03442738235287113,0.12980053449921886,0.9996624400499222
4,0.26666666666666666,P_rage-d6-v2,confirmation,-0.034222236178034215,-0.021194472519079355,0.040253783851796635,0.01714475358622458,-0.0053478575221381774,0.01795945866693789,-0.6548113216384736
4,0.26666666666666666,P_rage-d6-v3,discovery,-0.07791300470079676,-0.04940585485060467,0.09225711243598184,-0.05006785610711839,-0.05747707652326195,0.07622600960842711,0.9585133550663125
4,0.26666666666666666,P_rage-d6-v4,discovery,0.04779091634052435,0.03172702770328861,0.057363542181007615,0.1508388396066329,0.07805072921140077,0.1698360146267774,0.9941132160917655
4,0.26666666666666666,P_grief-d4-v1,discovery,-0.008355472362382876,-0.008770885887539492,0.01211372600196915,0.1084475470877897,0.0543046969099068,0.12128425526767769,-0.9409384670384449
4,0.26666666666666666,P_grief-d4-v2,confirmation,0.010395695027583862,0.01417542558797269,0.017578770312700564,0.10658205107535812,0.06265564506252952,0.12363439436351005,0.9184777172578346
4,0.26666666666666666,P_grief-d4-v3,confirmation,0.29867856712825436,0.17405804769210853,0.3456950830257432,0.48618513504201744,0.26747260975730613,0.5549032190447348,0.9996951705223286
4,0.26666666666666666,P_grief-d4-v4,confirmation,0.04623027292969528,0.018700421134399292,0.04986926794888816,0.11433007475642132,0.059819783030012896,0.12903399720835865,0.9952344845579651
4,0.26666666666666666,P_grief-d5-v1,confirmation,0.04789408944004503,0.03012990187770903,0.0565831670238721,0.14140401417942172,0.08052473416619854,0.1627247001490279,0.99903773377018
4,0.26666666666666666,P_grief-d5-v2,confirmation,-0.02354969527176376,-0.01672897290117792,0.028886790782661848,-0.21950337223710337,-0.09294835674438984,0.23837182603013873,0.9765271911230526
4,0.26666666666666666,P_grief-d5-v3,confirmation,-0.01434925842248358,-0.015688091325833042,0.021260701463566387,-0.1079579991983497,-0.05491087579535581,0.12112032806892435,0.936103890210669
4,0.26666666666666666,P_grief-d5-v4,discovery,0.045376399483486374,0.021616625470106676,0.05026227339466259,0.04640434772206259,0.027095399671600795,0.053735688056205995,0.9964809524869055
4,0.26666666666666666,P_grief-d6-v1,confirmation,0.08975672916687394,0.04460075363506544,0.10022723011014203,0.1507065655812041,0.06945765407083027,0.16594226290582184,0.9995706295067217
4,0.26666666666666666,P_grief-d6-v2,confirmation,0.05028603580350133,0.02400565293465462,0.055722138954369914,0.028340762281930942,0.0265552778498912,0.03883788856781277,0.9530948498784291
4,0.26666666666666666,P_grief-d6-v3,discovery,-0.008309887633908275,-0.015740203982108625,0.017799108232902285,-0.008629545180125042,-0.013098548062880688,0.015685694481642014,0.9953186066908649
4,0.26666666666666666,P_grief-d6-v4,discovery,0.062040616556003236,0.03018640933833794,0.06899461871327878,-0.011219665084948538,0.003494396884746287,0.011751242240994688,-0.7284308000352764
4,0.26666666666666666,P_terror-d4-v1,confirmation,-0.04673822402314265,-0.01929820627827894,0.05056562419664642,-0.016051562837470446,-0.0022110814969948933,0.016203133984251793,0.9677414366592513
4,0.26666666666666666,P_terror-d4-v2,confirmation,-0.1515249414654658,-0.09390968027459401,0.17826619403406052,-0.16361235523475637,-0.09947112319035867,0.19147717131349007,0.9999633019113665
4,0.26666666666666666,P_terror-d4-v3,confirmation,-0.029387500362168417,-0.02312495237271328,0.03739503442673514,-0.09541651867910739,-0.0617489506729898,0.11365405820319738,0.9957405920749682
4,0.26666666666666666,P_terror-d4-v4,discovery,-0.09258976836995103,-0.05643104837291002,0.10843121518855581,-0.26703485320463693,-0.12364844343993386,0.2942729182088296,0.9935420198591877
4,0.26666666666666666,P_terror-d5-v1,confirmation,0.007585944778042197,0.0015640199075459549,0.007745496526802251,-0.08465364490750282,-0.04540324392804651,0.09606088774998528,-0.958537377429826
4,0.26666666666666666,P_terror-d5-v2,confirmation,-0.06158416256825561,-0.018207639415001253,0.06421936789084771,-0.24184796660979302,-0.09350539295430549,0.25929461518672275,0.9966838704938639
