r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,direct_transfer_score,rsa_correlation,r2_aligned_transfer,geometry_pattern,is_held_out,layer,relative_depth,target
-0.7577776319371647,-1.027663491365335,-4.19409300437061,-4.3120552147917035,0.0,0.8790200653006831,-1.4724276613669067,Operational: Alignable Geometry,True,18,0.6666666666666666,Valence_human
-1.463939812465716,-2.117301781744126,-5.877101062723539,-5.234848014609767,0.0,0.8790200653006831,-2.9953078772627415,Operational: Alignable Geometry,True,18,0.6666666666666666,Arousal_human
-0.6126956107801769,-0.7990156106610176,-3.1932379002043954,-3.7835585689212623,0.0,0.8559996858979874,-1.3462995975057885,Operational: Alignable Geometry,True,19,0.7037037037037037,Valence_human
-1.4336542066953175,-1.7757256469990623,-5.303920082166617,-5.386938706832481,0.0,0.8559996858979874,-2.4801081377606273,Operational: Alignable Geometry,True,19,0.7037037037037037,Arousal_human
-0.7919263227333262,-1.055613410498156,-4.612659168298656,-4.370878474800791,0.0,0.8366551818773976,-1.5963080256281534,Operational: Alignable Geometry,True,20,0.7407407407407407,Valence_human
-1.4795719441393098,-1.9999054310198896,-5.379415408649808,-5.005178279250936,0.0,0.8366551818773976,-2.597682218625242,Operational: Alignable Geometry,True,20,0.7407407407407407,Arousal_human
-0.7257633163737918,-0.6467878892378178,-3.968949862181822,-2.5281926280733225,0.0,0.8123633118190673,-1.240499673315532,Operational: Alignable Geometry,True,21,0.7777777777777778,Valence_human
-1.820131057418708,-1.989235400221765,-5.7544239000636175,-6.235400009183676,0.0,0.8123633118190673,-2.9300997157953024,Operational: Alignable Geometry,True,21,0.7777777777777778,Arousal_human
-0.9405757976800468,-0.7181683773462486,-3.7452208862370338,-3.918808652868006,0.0,0.8126544274904767,-1.1917728647733203,Operational: Alignable Geometry,True,22,0.8148148148148148,Valence_human
-1.5768066047453457,-2.182196805969204,-4.84739046092508,-4.691236462976635,0.0,0.8126544274904767,-2.981821869761113,Operational: Alignable Geometry,True,22,0.8148148148148148,Arousal_human
-0.8559167680043618,-0.8609559820264288,-2.6913674037770132,-3.4768313143814673,0.0,0.8187103799950659,-1.263058379305781,Operational: Alignable Geometry,True,23,0.8518518518518519,Valence_human
-1.8729430216088674,-1.920330000470254,-3.783837247329731,-3.802774483091807,0.0,0.8187103799950659,-2.5394593237992527,Operational: Alignable Geometry,True,23,0.8518518518518519,Arousal_human
