layer,component,is_confirmatory,mean_probe_necessity,mean_neutralization_ratio,mean_neutral_mean_control,mean_matched_substitution,z_score_iso,p_value_iso,null_mu_iso,null_sig_iso,z_score_perp,p_value_perp,null_mu_perp,null_sig_perp,model_name,fdr_q_iso,fdr_sig_iso,fdr_q_perp,fdr_sig_perp,fdr_q_joint_168_iso,fdr_q_joint_168_perp,fdr_sig_joint_168
23,resid,False,0.0046766459566912,-0.8451301755324473,0.0047420168793795,0.0055952373849332,-0.2357090342990835,0.5714285714285714,0.004745044258689,0.0002901810794022,-0.4160214269682215,0.6190476190476191,0.0048372084022659,0.0003859475381947,Qwen/Qwen2.5-1.5B-Instruct,0.927536231884058,False,0.8666666666666667,False,0.897196261682243,0.9043478260869565,False
24,mlp,False,0.004435556307135,-0.9900930322695206,0.0042887918200975,0.0038113195175011,0.0725079264075983,0.5238095238095238,0.0044074444288637,0.0003877076571357,0.3040604634025746,0.3809523809523809,0.0043340770225703,0.000333747056191,Qwen/Qwen2.5-1.5B-Instruct,0.927536231884058,False,0.8571428571428571,False,0.897196261682243,0.897196261682243,False
24,attn,False,0.0043336557948854,-0.0764574762137287,0.0045094269834237,0.0040136435315866,-0.2694896245306264,0.6190476190476191,0.0044195794784997,0.0003188385592356,0.1668993193246976,0.5714285714285714,0.0042886839806984,0.0002694547489407,Qwen/Qwen2.5-1.5B-Instruct,0.927536231884058,False,0.8571428571428571,False,0.9043478260869565,0.897196261682243,False
24,resid,False,0.0046975176455218,-1.1152108142109292,0.0050202204354884,0.0052593875434984,0.2729770179550621,0.3809523809523809,0.0046163477288059,0.0002973507342265,0.5256394112241348,0.3333333333333333,0.0045502391185896,0.000280189277644,Qwen/Qwen2.5-1.5B-Instruct,0.927536231884058,False,0.8571428571428571,False,0.897196261682243,0.897196261682243,False
25,mlp,False,0.0040171606410008,-0.8052605781139893,0.0043493739481428,0.0034719453365711,-0.52443881317547,0.7619047619047619,0.0041493921332819,0.0002521390273926,0.1027810569066251,0.5714285714285714,0.0039883152178433,0.0002806492171382,Qwen/Qwen2.5-1.5B-Instruct,0.927536231884058,False,0.8571428571428571,False,0.9343065693430657,0.897196261682243,False
25,attn,False,0.0036711988231292,-1.057277058339262,0.0040957357506682,0.003818008345839,-0.9458148620447112,0.8571428571428571,0.0039884574920856,0.0003354342183528,-2.0872903983837494,1.0,0.004035652524086,0.0001746061311061,Qwen/Qwen2.5-1.5B-Instruct,0.9876543209876544,False,1.0,False,0.9876543209876543,1.0,False
25,resid,False,0.0039338579946765,-0.9687795425277276,0.0039720781726697,0.0040816024854675,-1.4330189738749954,0.9047619047619048,0.0042309690179131,0.0002073322326174,-0.9057255621646424,0.8095238095238095,0.0042266024468575,0.0003232154025567,Qwen/Qwen2.5-1.5B-Instruct,0.9876543209876544,False,0.9714285714285714,False,0.9876543209876543,0.9784172661870504,False
26,mlp,False,0.0033176867533349,-0.5000504048676986,0.0035031317968049,0.0041708704134465,-0.5755460107773371,0.6666666666666666,0.003481314223075,0.0002842995463024,-0.2880775433985266,0.5238095238095238,0.0034093718362871,0.0003182652902081,Qwen/Qwen2.5-1.5B-Instruct,0.927536231884058,False,0.8571428571428571,False,0.9256198347107438,0.897196261682243,False
26,attn,False,0.0032362555791673,-1.4488570677154402,0.0038270224235177,0.0038029135294853,-1.2612855468903332,0.8571428571428571,0.0035717517373057,0.0002659954036305,-0.5547914574527587,0.6666666666666666,0.0034249279967415,0.0003400780870716,Qwen/Qwen2.5-1.5B-Instruct,0.9876543209876544,False,0.875,False,0.9876543209876543,0.9256198347107438,False
26,resid,False,0.0037495948775417,-1.3199776617844583,0.0041434858985675,0.0037156488557821,-0.0409482767215154,0.4761904761904761,0.0037574564715403,0.0001919883967781,0.2123888953862862,0.5238095238095238,0.0036658410367547,0.0003943419011366,Qwen/Qwen2.5-1.5B-Instruct,0.927536231884058,False,0.8571428571428571,False,0.897196261682243,0.897196261682243,False
27,mlp,True,0.0011153096259147,-0.3057332941273962,0.0011749168890665,0.0014640394710897,0.483790948061431,0.3809523809523809,0.0008699766793333,0.0005071052849675,0.537278952853125,0.3333333333333333,0.0008358018325883,0.0005202284434223,Qwen/Qwen2.5-1.5B-Instruct,0.927536231884058,False,0.8571428571428571,False,0.897196261682243,0.897196261682243,False
27,attn,True,0.0004438448156456,0.0932012400425591,0.0010979158212249,0.0013555326451313,-1.518464345018763,1.0,0.0008224732157357,0.0002493495493207,-1.8419508131837157,1.0,0.0008710562689669,0.0002319342353029,Qwen/Qwen2.5-1.5B-Instruct,1.0,False,1.0,False,1.0,1.0,False
27,resid,True,0.0011588913585366,-0.1793303115713203,0.0018401879387946,0.0012087588640363,0.1614132305278694,0.6190476190476191,0.0010824248537011,0.0004737313328366,0.2726675524901999,0.5714285714285714,0.001037920250451,0.0004436578792775,Qwen/Qwen2.5-1.5B-Instruct,0.927536231884058,False,0.8571428571428571,False,0.9043478260869565,0.897196261682243,False
